0,2.5101,0.1562,2.3324,0.1028
1,2.3625,0.125,2.3324,0.1028
2,2.404,0.0625,2.3324,0.1028
3,2.3563,0.125,2.3324,0.1028
4,2.4716,0.0938,2.3324,0.1028
5,2.4559,0.0625,2.3324,0.1028
6,2.3716,0.0312,2.3324,0.1028
7,2.3767,0.1875,2.3324,0.1028
8,2.499,0.0625,2.3324,0.1028
9,2.4869,0.0625,2.3324,0.1028
10,2.4255,0.0625,2.3324,0.1028
11,2.4611,0.0625,2.3324,0.1028
12,2.4769,0.0312,2.3324,0.1028
13,2.7698,0.0312,2.3324,0.1028
14,2.524,0.0625,2.3324,0.1028
15,2.3671,0.125,2.3324,0.1028
16,2.3541,0.0938,2.3324,0.1028
17,2.3555,0.125,2.3324,0.1028
18,2.3169,0.1875,2.3324,0.1028
19,2.4697,0.0312,2.3324,0.1028
20,2.3882,0.1875,2.4171,0.0958
21,2.4888,0.0938,2.4171,0.0958
22,2.3777,0.1562,2.4171,0.0958
23,2.3157,0.0938,2.4171,0.0958
24,2.4294,0.0938,2.4171,0.0958
25,2.294,0.1562,2.4171,0.0958
26,2.4344,0.1562,2.4171,0.0958
27,2.385,0.0938,2.4171,0.0958
28,2.3799,0.1875,2.4171,0.0958
29,2.2362,0.2188,2.4171,0.0958
30,2.3145,0.125,2.4171,0.0958
31,2.3372,0.0312,2.4171,0.0958
32,2.3511,0.1562,2.4171,0.0958
33,2.3782,0.0312,2.4171,0.0958
34,2.4004,0.125,2.4171,0.0958
35,2.3871,0,2.4171,0.0958
36,2.4094,0.1562,2.4171,0.0958
37,2.3071,0.125,2.4171,0.0958
38,2.3956,0.125,2.4171,0.0958
39,2.3176,0.125,2.4171,0.0958
40,2.2999,0.1562,2.3432,0.101
41,2.2225,0.1875,2.3432,0.101
42,2.4632,0.0625,2.3432,0.101
43,2.3457,0.125,2.3432,0.101
44,2.4498,0.0312,2.3432,0.101
45,2.3821,0.0625,2.3432,0.101
46,2.2714,0.125,2.3432,0.101
47,2.3143,0.1562,2.3432,0.101
48,2.4303,0.0625,2.3432,0.101
49,2.3513,0.0938,2.3432,0.101
50,2.3378,0.0625,2.3432,0.101
51,2.355,0.0938,2.3432,0.101
52,2.4072,0.0625,2.3432,0.101
53,2.3411,0.125,2.3432,0.101
54,2.3254,0.1562,2.3432,0.101
55,2.2756,0.125,2.3432,0.101
56,2.3265,0.0938,2.3432,0.101
57,2.2869,0.125,2.3432,0.101
58,2.3891,0.125,2.3432,0.101
59,2.394,0.0625,2.3432,0.101
60,2.3062,0.0312,2.3213,0.1009
61,2.2753,0.1875,2.3213,0.1009
62,2.3686,0.0625,2.3213,0.1009
63,2.3582,0,2.3213,0.1009
64,2.3622,0.0312,2.3213,0.1009
65,2.306,0.0938,2.3213,0.1009
66,2.3528,0.125,2.3213,0.1009
67,2.298,0.0625,2.3213,0.1009
68,2.3914,0.125,2.3213,0.1009
69,2.2571,0.1562,2.3213,0.1009
70,2.4449,0.0938,2.3213,0.1009
71,2.3929,0.0938,2.3213,0.1009
72,2.3304,0.0938,2.3213,0.1009
73,2.4442,0.0312,2.3213,0.1009
74,2.3131,0.1562,2.3213,0.1009
75,2.2915,0.1875,2.3213,0.1009
76,2.3606,0.0625,2.3213,0.1009
77,2.3113,0.1562,2.3213,0.1009
78,2.3047,0.1875,2.3213,0.1009
79,2.3114,0.125,2.3213,0.1009
80,2.266,0.1875,2.3557,0.1028
81,2.363,0.1875,2.3557,0.1028
82,2.3755,0.0938,2.3557,0.1028
83,2.3397,0.125,2.3557,0.1028
84,2.3496,0.0312,2.3557,0.1028
85,2.3618,0.125,2.3557,0.1028
86,2.369,0.0625,2.3557,0.1028
87,2.3101,0.0312,2.3557,0.1028
88,2.3079,0.1562,2.3557,0.1028
89,2.3988,0.0312,2.3557,0.1028
90,2.2468,0.2188,2.3557,0.1028
91,2.3991,0.0938,2.3557,0.1028
92,2.3374,0.1562,2.3557,0.1028
93,2.4015,0,2.3557,0.1028
94,2.3307,0.0938,2.3557,0.1028
95,2.3812,0.0938,2.3557,0.1028
96,2.3797,0.0625,2.3557,0.1028
97,2.3268,0.0625,2.3557,0.1028
98,2.2884,0.1562,2.3557,0.1028
99,2.3094,0.0938,2.3557,0.1028
100,2.3397,0.0938,2.3329,0.101
101,2.3563,0.0938,2.3329,0.101
102,2.3469,0.125,2.3329,0.101
103,2.3105,0.0312,2.3329,0.101
104,2.3204,0.2188,2.3329,0.101
105,2.4006,0.0625,2.3329,0.101
106,2.3149,0.0625,2.3329,0.101
107,2.3085,0.125,2.3329,0.101
108,2.3488,0.125,2.3329,0.101
109,2.3074,0.0938,2.3329,0.101
110,2.2686,0.125,2.3329,0.101
111,2.3021,0.1875,2.3329,0.101
112,2.318,0.0938,2.3329,0.101
113,2.3179,0.0312,2.3329,0.101
114,2.3454,0.0312,2.3329,0.101
115,2.3006,0.125,2.3329,0.101
116,2.3618,0.0938,2.3329,0.101
117,2.3245,0.1875,2.3329,0.101
118,2.3133,0.0312,2.3329,0.101
119,2.3195,0.0312,2.3329,0.101
120,2.3286,0.0625,2.3107,0.1032
121,2.3013,0.0625,2.3107,0.1032
122,2.3057,0.125,2.3107,0.1032
123,2.328,0.0625,2.3107,0.1032
124,2.3831,0.0625,2.3107,0.1032
125,2.2976,0.0625,2.3107,0.1032
126,2.2982,0.1875,2.3107,0.1032
127,2.3154,0.0938,2.3107,0.1032
128,2.2833,0.1562,2.3107,0.1032
129,2.2706,0.1562,2.3107,0.1032
130,2.3143,0.125,2.3107,0.1032
131,2.3308,0.0625,2.3107,0.1032
132,2.2843,0.1875,2.3107,0.1032
133,2.2048,0.375,2.3107,0.1032
134,2.3085,0.125,2.3107,0.1032
135,2.3421,0.0312,2.3107,0.1032
136,2.3569,0.0312,2.3107,0.1032
137,2.2898,0.1875,2.3107,0.1032
138,2.3069,0.0625,2.3107,0.1032
139,2.3123,0.0938,2.3107,0.1032
140,2.3341,0.125,2.3135,0.1135
141,2.3198,0.125,2.3135,0.1135
142,2.2965,0.0938,2.3135,0.1135
143,2.2579,0.1875,2.3135,0.1135
144,2.3486,0.0625,2.3135,0.1135
145,2.3087,0.1562,2.3135,0.1135
146,2.3095,0.0625,2.3135,0.1135
147,2.3245,0.125,2.3135,0.1135
148,2.299,0.0312,2.3135,0.1135
149,2.3409,0.0312,2.3135,0.1135
150,2.2918,0.0312,2.3135,0.1135
151,2.2869,0.125,2.3135,0.1135
152,2.3238,0.0312,2.3135,0.1135
153,2.3319,0.0938,2.3135,0.1135
154,2.3012,0.1562,2.3135,0.1135
155,2.2877,0.1562,2.3135,0.1135
156,2.3265,0.0312,2.3135,0.1135
157,2.322,0.125,2.3135,0.1135
158,2.3106,0.0938,2.3135,0.1135
159,2.3295,0.0625,2.3135,0.1135
160,2.2846,0.1875,2.3051,0.1135
161,2.3012,0.1875,2.3051,0.1135
162,2.3007,0.125,2.3051,0.1135
163,2.3059,0.0938,2.3051,0.1135
164,2.3223,0.125,2.3051,0.1135
165,2.3125,0.1562,2.3051,0.1135
166,2.3355,0.0938,2.3051,0.1135
167,2.2769,0.125,2.3051,0.1135
168,2.2972,0.125,2.3051,0.1135
169,2.314,0.125,2.3051,0.1135
170,2.3015,0.1875,2.3051,0.1135
171,2.3406,0.0312,2.3051,0.1135
172,2.2913,0.1562,2.3051,0.1135
173,2.2848,0.0938,2.3051,0.1135
174,2.3064,0.0938,2.3051,0.1135
175,2.2996,0.125,2.3051,0.1135
176,2.3233,0,2.3051,0.1135
177,2.3189,0.0625,2.3051,0.1135
178,2.3177,0.0312,2.3051,0.1135
179,2.3216,0.0625,2.3051,0.1135
180,2.302,0.0938,2.3036,0.0982
181,2.3059,0.0938,2.3036,0.0982
182,2.3082,0.1562,2.3036,0.0982
183,2.2895,0.125,2.3036,0.0982
184,2.3274,0.0312,2.3036,0.0982
185,2.2789,0.2188,2.3036,0.0982
186,2.3271,0.0625,2.3036,0.0982
187,2.3193,0.0625,2.3036,0.0982
188,2.304,0.1562,2.3036,0.0982
189,2.2793,0.1875,2.3036,0.0982
190,2.3279,0.0312,2.3036,0.0982
191,2.2974,0.125,2.3036,0.0982
192,2.298,0.125,2.3036,0.0982
193,2.318,0.0312,2.3036,0.0982
194,2.3005,0.0312,2.3036,0.0982
195,2.3144,0.125,2.3036,0.0982
196,2.3161,0.0312,2.3036,0.0982
197,2.3208,0.0625,2.3036,0.0982
198,2.2991,0.1562,2.3036,0.0982
199,2.3221,0.0312,2.3036,0.0982
200,2.3092,0.0625,2.3027,0.1028
201,2.3105,0.0625,2.3027,0.1028
202,2.302,0.0625,2.3027,0.1028
203,2.2984,0.0938,2.3027,0.1028
204,2.3074,0.125,2.3027,0.1028
205,2.314,0.0312,2.3027,0.1028
206,2.3043,0.0938,2.3027,0.1028
207,2.2993,0.1562,2.3027,0.1028
208,2.3031,0.0938,2.3027,0.1028
209,2.2925,0.0938,2.3027,0.1028
210,2.3106,0.0312,2.3027,0.1028
211,2.307,0.0625,2.3027,0.1028
212,2.2956,0.125,2.3027,0.1028
213,2.2912,0.1875,2.3027,0.1028
214,2.302,0.1562,2.3027,0.1028
215,2.2978,0.1562,2.3027,0.1028
216,2.3114,0.0938,2.3027,0.1028
217,2.3038,0.1562,2.3027,0.1028
218,2.3122,0.0312,2.3027,0.1028
219,2.287,0.1875,2.3027,0.1028
220,2.2997,0.125,2.3014,0.1135
221,2.3138,0.0938,2.3014,0.1135
222,2.3257,0.0625,2.3014,0.1135
223,2.2921,0.125,2.3014,0.1135
224,2.3014,0.0938,2.3014,0.1135
225,2.2955,0.1562,2.3014,0.1135
226,2.3151,0.0938,2.3014,0.1135
227,2.3276,0.0312,2.3014,0.1135
228,2.3012,0.125,2.3014,0.1135
229,2.2926,0.125,2.3014,0.1135
230,2.3186,0.0938,2.3014,0.1135
231,2.3057,0.0938,2.3014,0.1135
232,2.2875,0.1562,2.3014,0.1135
233,2.2892,0.1562,2.3014,0.1135
234,2.3063,0.1562,2.3014,0.1135
235,2.3174,0.0312,2.3014,0.1135
236,2.304,0.0938,2.3014,0.1135
237,2.309,0.0312,2.3014,0.1135
238,2.3195,0.0938,2.3014,0.1135
239,2.3041,0.0625,2.3014,0.1135
240,2.3127,0.0312,2.3018,0.1135
241,2.2784,0.25,2.3018,0.1135
242,2.3046,0.0938,2.3018,0.1135
243,2.3143,0.0938,2.3018,0.1135
244,2.2876,0.2188,2.3018,0.1135
245,2.3034,0.125,2.3018,0.1135
246,2.3006,0.0625,2.3018,0.1135
247,2.3264,0.0312,2.3018,0.1135
248,2.2989,0.125,2.3018,0.1135
249,2.3038,0.0938,2.3018,0.1135
250,2.3061,0.0625,2.3018,0.1135
251,2.3158,0.1562,2.3018,0.1135
252,2.293,0.2188,2.3018,0.1135
253,2.3137,0.0625,2.3018,0.1135
254,2.305,0.0938,2.3018,0.1135
255,2.3101,0.0312,2.3018,0.1135
256,2.2984,0.0938,2.3018,0.1135
257,2.2889,0.1875,2.3018,0.1135
258,2.2916,0.1562,2.3018,0.1135
259,2.3089,0.0938,2.3018,0.1135
260,2.2931,0.1562,2.3022,0.1135
261,2.2911,0.125,2.3022,0.1135
262,2.305,0.125,2.3022,0.1135
263,2.3011,0.1562,2.3022,0.1135
