0,2.2748,0.3125,2.2995,0.1083
1,2.2870,0.1562,2.2995,0.1083
2,2.3103,0.1250,2.2995,0.1083
3,2.2558,0.2188,2.2995,0.1083
4,2.2287,0.1875,2.2995,0.1083
5,2.1759,0.2188,2.2995,0.1083
6,2.2407,0.1875,2.2995,0.1083
7,2.3410,0.2188,2.2995,0.1083
8,2.3826,0.2188,2.2995,0.1083
9,2.1841,0.2188,2.2995,0.1083
10,2.1140,0.2188,2.2995,0.1083
11,2.2231,0.1250,2.2995,0.1083
12,2.1598,0.1562,2.2995,0.1083
13,2.1081,0.1250,2.2995,0.1083
14,2.0725,0.2812,2.2995,0.1083
15,1.9893,0.3438,2.2995,0.1083
16,1.8790,0.2812,2.2995,0.1083
17,1.8197,0.4062,2.2995,0.1083
18,1.4813,0.5312,2.2995,0.1083
19,1.7453,0.3438,2.2995,0.1083
20,1.7579,0.3750,1.7900,0.4546
21,2.1360,0.4062,1.7900,0.4546
22,1.3951,0.5000,1.7900,0.4546
23,1.1507,0.6250,1.7900,0.4546
24,1.6133,0.4375,1.7900,0.4546
25,1.2948,0.5625,1.7900,0.4546
26,1.1077,0.6562,1.7900,0.4546
27,1.0253,0.5938,1.7900,0.4546
28,1.3569,0.5625,1.7900,0.4546
29,0.9487,0.6875,1.7900,0.4546
30,0.9366,0.7812,1.7900,0.4546
31,0.9737,0.6562,1.7900,0.4546
32,0.5344,0.8750,1.7900,0.4546
33,1.7213,0.6250,1.7900,0.4546
34,0.7302,0.7188,1.7900,0.4546
35,0.7073,0.8125,1.7900,0.4546
36,0.6253,0.7812,1.7900,0.4546
37,0.8312,0.7188,1.7900,0.4546
38,0.6535,0.8750,1.7900,0.4546
39,0.7088,0.7188,1.7900,0.4546
40,0.9802,0.6875,0.9035,0.6645
41,1.0044,0.6250,0.9035,0.6645
42,0.6590,0.7500,0.9035,0.6645
43,0.8192,0.6562,0.9035,0.6645
44,0.5375,0.8750,0.9035,0.6645
45,0.6485,0.8125,0.9035,0.6645
46,0.9150,0.7812,0.9035,0.6645
47,1.2439,0.6250,0.9035,0.6645
48,0.5895,0.8125,0.9035,0.6645
49,0.7586,0.7500,0.9035,0.6645
50,0.4286,0.9062,0.9035,0.6645
51,0.5941,0.7500,0.9035,0.6645
52,0.8029,0.6875,0.9035,0.6645
53,0.4729,0.8438,0.9035,0.6645
54,0.5954,0.7500,0.9035,0.6645
55,1.1014,0.6875,0.9035,0.6645
56,0.4888,0.8125,0.9035,0.6645
57,0.6761,0.7500,0.9035,0.6645
58,0.7732,0.7188,0.9035,0.6645
59,0.9226,0.5625,0.9035,0.6645
60,0.3481,0.9375,0.7158,0.7730
61,0.6536,0.7188,0.7158,0.7730
62,0.7104,0.7500,0.7158,0.7730
63,0.8854,0.7188,0.7158,0.7730
64,0.9227,0.6875,0.7158,0.7730
65,0.4881,0.8438,0.7158,0.7730
66,0.4985,0.9062,0.7158,0.7730
67,0.4353,0.8750,0.7158,0.7730
68,0.3839,0.9062,0.7158,0.7730
