0,2.3617,0.0938,2.3443,0.0980
1,2.2903,0.0938,2.3443,0.0980
2,2.4618,0.1250,2.3443,0.0980
3,2.3683,0.1562,2.3443,0.0980
4,2.4657,0.1250,2.3443,0.0980
5,2.4803,0.1875,2.3443,0.0980
6,2.5445,0.0938,2.3443,0.0980
7,2.3048,0.1875,2.3443,0.0980
8,2.3478,0.1250,2.3443,0.0980
9,2.3321,0.0938,2.3443,0.0980
10,2.3916,0.1250,2.3443,0.0980
11,2.5902,0.1562,2.3443,0.0980
12,2.4221,0.0312,2.3443,0.0980
13,2.3842,0.0312,2.3443,0.0980
14,2.4214,0.1562,2.3443,0.0980
15,2.6090,0.0625,2.3443,0.0980
16,2.2155,0.0625,2.3443,0.0980
17,2.3118,0.1875,2.3443,0.0980
18,2.4483,0.0938,2.3443,0.0980
19,2.2179,0.1875,2.3443,0.0980
20,2.3560,0.2188,2.4640,0.1009
21,2.5639,0.1250,2.4640,0.1009
22,2.3213,0.0625,2.4640,0.1009
23,2.3487,0.1250,2.4640,0.1009
24,2.5814,0.0625,2.4640,0.1009
25,2.5314,0.0625,2.4640,0.1009
26,2.2865,0.1875,2.4640,0.1009
27,2.3050,0.0938,2.4640,0.1009
28,2.2887,0.0625,2.4640,0.1009
29,2.3495,0.1875,2.4640,0.1009
30,2.2028,0.1875,2.4640,0.1009
31,2.2094,0.0938,2.4640,0.1009
32,2.2520,0.2188,2.4640,0.1009
33,2.2677,0.1875,2.4640,0.1009
34,2.2400,0.0625,2.4640,0.1009
35,2.3448,0.1250,2.4640,0.1009
36,2.3609,0.0938,2.4640,0.1009
37,2.3574,0.0312,2.4640,0.1009
38,2.0831,0.2812,2.4640,0.1009
39,2.1684,0.1875,2.4640,0.1009
40,2.0793,0.3438,2.0992,0.2384
41,2.1853,0.1875,2.0992,0.2384
42,1.9189,0.3438,2.0992,0.2384
43,2.3001,0.1250,2.0992,0.2384
44,1.9369,0.3438,2.0992,0.2384
45,2.0208,0.2500,2.0992,0.2384
46,1.8788,0.2500,2.0992,0.2384
47,1.9052,0.2188,2.0992,0.2384
48,2.0244,0.1250,2.0992,0.2384
49,1.7930,0.2812,2.0992,0.2384
50,1.9329,0.3750,2.0992,0.2384
51,1.7206,0.3750,2.0992,0.2384
52,1.7327,0.4688,2.0992,0.2384
53,1.5625,0.3750,2.0992,0.2384
54,1.3707,0.5312,2.0992,0.2384
55,1.7803,0.3750,2.0992,0.2384
56,2.0116,0.2812,2.0992,0.2384
57,2.1490,0.2500,2.0992,0.2384
58,1.7916,0.2188,2.0992,0.2384
59,1.6711,0.4062,2.0992,0.2384
60,1.6408,0.4062,1.9484,0.3218
61,2.4483,0.2188,1.9484,0.3218
62,1.7634,0.3750,1.9484,0.3218
63,1.8128,0.3438,1.9484,0.3218
64,1.6550,0.3750,1.9484,0.3218
65,1.9527,0.3750,1.9484,0.3218
66,1.7664,0.3125,1.9484,0.3218
67,1.5530,0.3750,1.9484,0.3218
68,1.4943,0.4688,1.9484,0.3218
69,1.4992,0.3750,1.9484,0.3218
70,1.7653,0.3750,1.9484,0.3218
71,1.3796,0.5625,1.9484,0.3218
72,1.6930,0.2812,1.9484,0.3218
73,1.6387,0.5312,1.9484,0.3218
74,1.9737,0.2500,1.9484,0.3218
75,1.6615,0.3438,1.9484,0.3218
76,1.3529,0.4375,1.9484,0.3218
77,1.5033,0.5000,1.9484,0.3218
78,1.3032,0.5312,1.9484,0.3218
79,1.5765,0.3125,1.9484,0.3218
80,1.6992,0.3438,1.3738,0.4764
81,1.4915,0.4062,1.3738,0.4764
82,1.8413,0.5000,1.3738,0.4764
83,1.4899,0.4375,1.3738,0.4764
84,1.3495,0.4375,1.3738,0.4764
85,1.2345,0.5000,1.3738,0.4764
86,1.5447,0.4688,1.3738,0.4764
87,1.1124,0.5938,1.3738,0.4764
88,1.0020,0.6875,1.3738,0.4764
89,1.1340,0.5000,1.3738,0.4764
90,1.4412,0.5312,1.3738,0.4764
91,1.0747,0.5938,1.3738,0.4764
92,1.2173,0.5625,1.3738,0.4764
93,1.2421,0.4688,1.3738,0.4764
94,1.0083,0.6875,1.3738,0.4764
95,1.5057,0.4062,1.3738,0.4764
96,1.4187,0.4688,1.3738,0.4764
