0,2.5906,0.0625,2.303,0.1028
1,2.3038,0.0938,2.303,0.1028
2,2.3113,0.0625,2.303,0.1028
3,2.2969,0.0938,2.303,0.1028
4,2.2914,0.1562,2.303,0.1028
5,2.3079,0.0312,2.303,0.1028
6,2.2976,0.125,2.303,0.1028
7,2.303,0.0938,2.303,0.1028
8,2.2986,0.0625,2.303,0.1028
9,2.2979,0.0938,2.303,0.1028
10,2.3165,0.125,2.303,0.1028
11,2.2916,0.1875,2.303,0.1028
12,2.2917,0.1875,2.303,0.1028
13,2.297,0.1562,2.303,0.1028
14,2.2907,0.1875,2.303,0.1028
15,2.2869,0.1562,2.303,0.1028
16,2.2803,0.1875,2.303,0.1028
17,2.2953,0.0625,2.303,0.1028
18,2.2708,0.125,2.303,0.1028
19,2.2996,0.0938,2.303,0.1028
20,2.2869,0.1875,2.2846,0.0974
21,2.3135,0.0312,2.2846,0.0974
22,2.2678,0.0625,2.2846,0.0974
23,2.2509,0.0625,2.2846,0.0974
24,2.2635,0.1562,2.2846,0.0974
25,2.2671,0.125,2.2846,0.0974
26,2.2571,0.1875,2.2846,0.0974
27,2.2775,0.2188,2.2846,0.0974
28,2.2652,0.125,2.2846,0.0974
29,2.2918,0.0938,2.2846,0.0974
30,2.2436,0.0938,2.2846,0.0974
31,2.2874,0.0625,2.2846,0.0974
32,2.2167,0.2812,2.2846,0.0974
33,2.2107,0.375,2.2846,0.0974
34,2.2337,0.1562,2.2846,0.0974
35,2.2139,0.125,2.2846,0.0974
36,2.2092,0.1875,2.2846,0.0974
37,2.2605,0.1562,2.2846,0.0974
38,2.2423,0.1875,2.2846,0.0974
39,2.1848,0.375,2.2846,0.0974
40,2.2336,0.3125,2.1866,0.3376
41,2.2058,0.25,2.1866,0.3376
42,2.2179,0.2188,2.1866,0.3376
43,2.1113,0.4375,2.1866,0.3376
44,2.0947,0.2812,2.1866,0.3376
45,2.1349,0.1562,2.1866,0.3376
46,2.0491,0.4688,2.1866,0.3376
47,2.1173,0.25,2.1866,0.3376
48,2.079,0.1875,2.1866,0.3376
49,2.0345,0.375,2.1866,0.3376
50,2.0716,0.1875,2.1866,0.3376
51,1.9585,0.3438,2.1866,0.3376
52,2.1966,0.3438,2.1866,0.3376
53,2.0337,0.25,2.1866,0.3376
54,2.1346,0.1562,2.1866,0.3376
55,1.906,0.3438,2.1866,0.3376
